product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Alumina,Oil-Boiler + H2-Calciner,US,2020,0.613879,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Oceania,2020,0.619329,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Asia,2020,0.6666,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Russia,2020,0.811969,,0,,,
Alumina,Oil-Boiler + H2-Calciner,South America,2020,0.490309,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Africa,2020,0.90395,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - Central,2020,0.831332,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - East,2020,0.831332,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North,2020,0.831332,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North East,2020,0.831332,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North West,2020,0.831332,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - South,2020,0.831332,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Rest of Europe,2020,1.101079,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Middle East,2020,0.845229,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,US,2020,0.832457,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Oceania,2020,0.839847,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Rest of Asia,2020,0.90395,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Russia,2020,1.101079,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,South America,2020,0.664889,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Africa,2021,0.926533,,0.344316,,,
Alumina,Coal-Boiler + Elec-Calciner,China - Central,2021,0.852101,,0.288867,,,
Alumina,Coal-Boiler + Elec-Calciner,China - East,2021,0.852101,,0.428142,,,
Alumina,Coal-Boiler + Elec-Calciner,China - North,2021,0.852101,,0.551942,,,
Alumina,Coal-Boiler + Elec-Calciner,China - North East,2021,0.852101,,0.613842,,,
Alumina,Coal-Boiler + Elec-Calciner,China - North West,2021,0.852101,,0.428142,,,
Alumina,Coal-Boiler + Elec-Calciner,China - South,2021,0.852101,,0.314658,,,
Alumina,Coal-Boiler + Elec-Calciner,Rest of Europe,2021,1.128587,,0.22209,,,
Alumina,Coal-Boiler + Elec-Calciner,Middle East,2021,0.866345,,0.201353,,,
Alumina,Coal-Boiler + Elec-Calciner,US,2021,0.853253,,0.266493,,,
Alumina,Coal-Boiler + Elec-Calciner,Oceania,2021,0.860828,,0.437421,,,
Alumina,Coal-Boiler + Elec-Calciner,Rest of Asia,2021,0.926533,,0.526716,,,
Alumina,Coal-Boiler + Elec-Calciner,Russia,2021,1.128587,,0.307916,,,
Alumina,Coal-Boiler + Elec-Calciner,South America,2021,0.681499,,0.115817,,,
Alumina,Coal-Boiler + Gas-Calciner,Africa,2021,1.106857,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - Central,2021,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - East,2021,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North,2021,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North East,2021,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North West,2021,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - South,2021,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Rest of Europe,2021,1.348235,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Middle East,2021,1.034955,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,US,2021,1.019316,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Oceania,2021,1.028365,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Rest of Asia,2021,1.106857,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Russia,2021,1.348235,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,South America,2021,0.814135,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Africa,2021,0.926533,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - Central,2021,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - East,2021,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North,2021,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North East,2021,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North West,2021,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - South,2021,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Rest of Europe,2021,1.128587,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Middle East,2021,0.866345,,0,,,
Alumina,Coal-Boiler + H2-Calciner,US,2021,0.853253,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Oceania,2021,0.860828,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Rest of Asia,2021,0.926533,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Russia,2021,1.128587,,0,,,
Alumina,Coal-Boiler + H2-Calciner,South America,2021,0.681499,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Africa,2021,1.163883,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - Central,2021,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - East,2021,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North,2021,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North East,2021,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North West,2021,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - South,2021,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Rest of Europe,2021,1.417697,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Middle East,2021,1.088277,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,US,2021,1.071831,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Oceania,2021,1.081347,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Rest of Asia,2021,1.163883,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Russia,2021,1.417697,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,South America,2021,0.856079,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Africa,2021,0,,1.335527,,,
Alumina,Elec-Boiler + Elec-Calciner,China - Central,2021,0,,1.120453,,,
Alumina,Elec-Boiler + Elec-Calciner,China - East,2021,0,,1.660672,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North,2021,0,,2.140866,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North East,2021,0,,2.380963,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North West,2021,0,,1.660672,,,
Alumina,Elec-Boiler + Elec-Calciner,China - South,2021,0,,1.220494,,,
Alumina,Elec-Boiler + Elec-Calciner,Rest of Europe,2021,0,,0.86144,,,
Alumina,Elec-Boiler + Elec-Calciner,Middle East,2021,0,,0.781006,,,
Alumina,Elec-Boiler + Elec-Calciner,US,2021,0,,1.033669,,,
Alumina,Elec-Boiler + Elec-Calciner,Oceania,2021,0,,1.696663,,,
Alumina,Elec-Boiler + Elec-Calciner,Rest of Asia,2021,0,,2.04302,,,
Alumina,Elec-Boiler + Elec-Calciner,Russia,2021,0,,1.194342,,,
Alumina,Elec-Boiler + Elec-Calciner,South America,2021,0,,0.449231,,,
Alumina,Elec-Boiler + Gas-Calciner,Africa,2021,0.180324,,0.991211,,,
Alumina,Elec-Boiler + Gas-Calciner,China - Central,2021,0.165838,,0.831586,,,
Alumina,Elec-Boiler + Gas-Calciner,China - East,2021,0.165838,,1.23253,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North,2021,0.165838,,1.588924,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North East,2021,0.165838,,1.767121,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North West,2021,0.165838,,1.23253,,,
Alumina,Elec-Boiler + Gas-Calciner,China - South,2021,0.165838,,0.905835,,,
Alumina,Elec-Boiler + Gas-Calciner,Rest of Europe,2021,0.219648,,0.63935,,,
Alumina,Elec-Boiler + Gas-Calciner,Middle East,2021,0.16861,,0.579653,,,
Alumina,Elec-Boiler + Gas-Calciner,US,2021,0.166062,,0.767176,,,
Alumina,Elec-Boiler + Gas-Calciner,Oceania,2021,0.167537,,1.259242,,,
Alumina,Elec-Boiler + Gas-Calciner,Rest of Asia,2021,0.180324,,1.516304,,,
Alumina,Elec-Boiler + Gas-Calciner,Russia,2021,0.219648,,0.886426,,,
Alumina,Elec-Boiler + Gas-Calciner,South America,2021,0.132635,,0.333414,,,
Alumina,Elec-Boiler + H2-Calciner,Africa,2021,0,,0.991211,,,
Alumina,Elec-Boiler + H2-Calciner,China - Central,2021,0,,0.831586,,,
Alumina,Elec-Boiler + H2-Calciner,China - East,2021,0,,1.23253,,,
Alumina,Elec-Boiler + H2-Calciner,China - North,2021,0,,1.588924,,,
Alumina,Elec-Boiler + H2-Calciner,China - North East,2021,0,,1.767121,,,
Alumina,Elec-Boiler + H2-Calciner,China - North West,2021,0,,1.23253,,,
Alumina,Elec-Boiler + H2-Calciner,China - South,2021,0,,0.905835,,,
Alumina,Elec-Boiler + H2-Calciner,Rest of Europe,2021,0,,0.63935,,,
Alumina,Elec-Boiler + H2-Calciner,Middle East,2021,0,,0.579653,,,
Alumina,Elec-Boiler + H2-Calciner,US,2021,0,,0.767176,,,
Alumina,Elec-Boiler + H2-Calciner,Oceania,2021,0,,1.259242,,,
Alumina,Elec-Boiler + H2-Calciner,Rest of Asia,2021,0,,1.516304,,,
Alumina,Elec-Boiler + H2-Calciner,Russia,2021,0,,0.886426,,,
Alumina,Elec-Boiler + H2-Calciner,South America,2021,0,,0.333414,,,
Alumina,Elec-Boiler + Oil-Calciner,Africa,2021,0.23735,,0.991211,,,
Alumina,Elec-Boiler + Oil-Calciner,China - Central,2021,0.218283,,0.831586,,,
Alumina,Elec-Boiler + Oil-Calciner,China - East,2021,0.218283,,1.23253,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North,2021,0.218283,,1.588924,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North East,2021,0.218283,,1.767121,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North West,2021,0.218283,,1.23253,,,
Alumina,Elec-Boiler + Oil-Calciner,China - South,2021,0.218283,,0.905835,,,
Alumina,Elec-Boiler + Oil-Calciner,Rest of Europe,2021,0.28911,,0.63935,,,
Alumina,Elec-Boiler + Oil-Calciner,Middle East,2021,0.221932,,0.579653,,,
Alumina,Elec-Boiler + Oil-Calciner,US,2021,0.218578,,0.767176,,,
Alumina,Elec-Boiler + Oil-Calciner,Oceania,2021,0.220519,,1.259242,,,
Alumina,Elec-Boiler + Oil-Calciner,Rest of Asia,2021,0.23735,,1.516304,,,
Alumina,Elec-Boiler + Oil-Calciner,Russia,2021,0.28911,,0.886426,,,
Alumina,Elec-Boiler + Oil-Calciner,South America,2021,0.17458,,0.333414,,,
Alumina,Gas-Boiler + Elec-Calciner,Africa,2021,0.517452,,0.344316,,,
Alumina,Gas-Boiler + Elec-Calciner,China - Central,2021,0.475883,,0.288867,,,
Alumina,Gas-Boiler + Elec-Calciner,China - East,2021,0.475883,,0.428142,,,
Alumina,Gas-Boiler + Elec-Calciner,China - North,2021,0.475883,,0.551942,,,
Alumina,Gas-Boiler + Elec-Calciner,China - North East,2021,0.475883,,0.613842,,,
Alumina,Gas-Boiler + Elec-Calciner,China - North West,2021,0.475883,,0.428142,,,
Alumina,Gas-Boiler + Elec-Calciner,China - South,2021,0.475883,,0.314658,,,
Alumina,Gas-Boiler + Elec-Calciner,Rest of Europe,2021,0.630296,,0.22209,,,
Alumina,Gas-Boiler + Elec-Calciner,Middle East,2021,0.483838,,0.201353,,,
Alumina,Gas-Boiler + Elec-Calciner,US,2021,0.476527,,0.266493,,,
Alumina,Gas-Boiler + Elec-Calciner,Oceania,2021,0.480757,,0.437421,,,
Alumina,Gas-Boiler + Elec-Calciner,Rest of Asia,2021,0.517452,,0.526716,,,
Alumina,Gas-Boiler + Elec-Calciner,Russia,2021,0.630296,,0.307916,,,
Alumina,Gas-Boiler + Elec-Calciner,South America,2021,0.380605,,0.115817,,,
Alumina,Gas-Boiler + Gas-Calciner,Africa,2021,0.697776,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - Central,2021,0.641721,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - East,2021,0.641721,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North,2021,0.641721,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North East,2021,0.641721,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North West,2021,0.641721,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - South,2021,0.641721,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Rest of Europe,2021,0.849944,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Middle East,2021,0.652448,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,US,2021,0.642589,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Oceania,2021,0.648294,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Rest of Asia,2021,0.697776,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Russia,2021,0.849944,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,South America,2021,0.51324,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Africa,2021,0.517452,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - Central,2021,0.475883,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - East,2021,0.475883,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North,2021,0.475883,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North East,2021,0.475883,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North West,2021,0.475883,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - South,2021,0.475883,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Rest of Europe,2021,0.630296,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Middle East,2021,0.483838,,0,,,
Alumina,Gas-Boiler + H2-Calciner,US,2021,0.476527,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Oceania,2021,0.480757,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Rest of Asia,2021,0.517452,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Russia,2021,0.630296,,0,,,
Alumina,Gas-Boiler + H2-Calciner,South America,2021,0.380605,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Africa,2021,0.754802,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - Central,2021,0.694166,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - East,2021,0.694166,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North,2021,0.694166,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North East,2021,0.694166,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North West,2021,0.694166,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - South,2021,0.694166,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Rest of Europe,2021,0.919406,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Middle East,2021,0.70577,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,US,2021,0.695105,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Oceania,2021,0.701276,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Rest of Asia,2021,0.754802,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Russia,2021,0.919406,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,South America,2021,0.555185,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Africa,2021,0,,0.344316,,,
Alumina,H2-Boiler + Elec-Calciner,China - Central,2021,0,,0.288867,,,
Alumina,H2-Boiler + Elec-Calciner,China - East,2021,0,,0.428142,,,
Alumina,H2-Boiler + Elec-Calciner,China - North,2021,0,,0.551942,,,
Alumina,H2-Boiler + Elec-Calciner,China - North East,2021,0,,0.613842,,,
Alumina,H2-Boiler + Elec-Calciner,China - North West,2021,0,,0.428142,,,
Alumina,H2-Boiler + Elec-Calciner,China - South,2021,0,,0.314658,,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Europe,2021,0,,0.22209,,,
Alumina,H2-Boiler + Elec-Calciner,Middle East,2021,0,,0.201353,,,
Alumina,H2-Boiler + Elec-Calciner,US,2021,0,,0.266493,,,
Alumina,H2-Boiler + Elec-Calciner,Oceania,2021,0,,0.437421,,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Asia,2021,0,,0.526716,,,
Alumina,H2-Boiler + Elec-Calciner,Russia,2021,0,,0.307916,,,
Alumina,H2-Boiler + Elec-Calciner,South America,2021,0,,0.115817,,,
Alumina,H2-Boiler + Gas-Calciner,Africa,2021,0.180324,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - Central,2021,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - East,2021,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North,2021,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North East,2021,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North West,2021,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - South,2021,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Europe,2021,0.219648,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Middle East,2021,0.16861,,0,,,
Alumina,H2-Boiler + Gas-Calciner,US,2021,0.166062,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Oceania,2021,0.167537,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Asia,2021,0.180324,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Russia,2021,0.219648,,0,,,
Alumina,H2-Boiler + Gas-Calciner,South America,2021,0.132635,,0,,,
Alumina,H2-Boiler + H2-Calciner,Africa,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - Central,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - East,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North East,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North West,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - South,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Rest of Europe,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Middle East,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,US,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Oceania,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Rest of Asia,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Russia,2021,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,South America,2021,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Africa,2021,0.23735,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - Central,2021,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - East,2021,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North,2021,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North East,2021,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North West,2021,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - South,2021,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Europe,2021,0.28911,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Middle East,2021,0.221932,,0,,,
Alumina,H2-Boiler + Oil-Calciner,US,2021,0.218578,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Oceania,2021,0.220519,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Asia,2021,0.23735,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Russia,2021,0.28911,,0,,,
Alumina,H2-Boiler + Oil-Calciner,South America,2021,0.17458,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,2021,0.025873,,0.65506,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,2021,0.023794,,0.549569,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - East,2021,0.023794,,0.81454,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,2021,0.023794,,1.05007,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,2021,0.023794,,1.167834,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,2021,0.023794,,0.81454,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - South,2021,0.023794,,0.598638,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Europe,2021,0.031515,,0.422526,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,2021,0.024192,,0.383074,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,US,2021,0.023826,,0.507003,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,2021,0.024038,,0.832193,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Asia,2021,0.025873,,1.002077,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Russia,2021,0.031515,,0.585811,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,2021,0.01903,,0.220343,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,2021,0.206197,,0.310745,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,2021,0.189632,,0.260702,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - East,2021,0.189632,,0.386398,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,2021,0.189632,,0.498128,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,2021,0.189632,,0.553992,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,2021,0.189632,,0.386398,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - South,2021,0.189632,,0.283979,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Europe,2021,0.251163,,0.200436,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,2021,0.192802,,0.181721,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,US,2021,0.189889,,0.24051,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,2021,0.191574,,0.394772,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Asia,2021,0.206197,,0.475361,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Russia,2021,0.251163,,0.277894,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,2021,0.151665,,0.104525,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,2021,0.025873,,0.310745,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,2021,0.023794,,0.260702,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - East,2021,0.023794,,0.386398,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,2021,0.023794,,0.498128,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,2021,0.023794,,0.553992,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,2021,0.023794,,0.386398,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - South,2021,0.023794,,0.283979,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Europe,2021,0.031515,,0.200436,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,2021,0.024192,,0.181721,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,US,2021,0.023826,,0.24051,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,2021,0.024038,,0.394772,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Asia,2021,0.025873,,0.475361,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Russia,2021,0.031515,,0.277894,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,2021,0.01903,,0.104525,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,2021,0.263223,,0.310745,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,2021,0.242077,,0.260702,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - East,2021,0.242077,,0.386398,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,2021,0.242077,,0.498128,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,2021,0.242077,,0.553992,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,2021,0.242077,,0.386398,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - South,2021,0.242077,,0.283979,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Europe,2021,0.320625,,0.200436,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,2021,0.246124,,0.181721,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,US,2021,0.242404,,0.24051,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,2021,0.244556,,0.394772,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Asia,2021,0.263223,,0.475361,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Russia,2021,0.320625,,0.277894,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,2021,0.19361,,0.104525,,,
Alumina,Oil-Boiler + Elec-Calciner,Africa,2021,0.6666,,0.344316,,,
Alumina,Oil-Boiler + Elec-Calciner,China - Central,2021,0.613049,,0.288867,,,
Alumina,Oil-Boiler + Elec-Calciner,China - East,2021,0.613049,,0.428142,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North,2021,0.613049,,0.551942,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North East,2021,0.613049,,0.613842,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North West,2021,0.613049,,0.428142,,,
Alumina,Oil-Boiler + Elec-Calciner,China - South,2021,0.613049,,0.314658,,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Europe,2021,0.811969,,0.22209,,,
Alumina,Oil-Boiler + Elec-Calciner,Middle East,2021,0.623298,,0.201353,,,
Alumina,Oil-Boiler + Elec-Calciner,US,2021,0.613879,,0.266493,,,
Alumina,Oil-Boiler + Elec-Calciner,Oceania,2021,0.619329,,0.437421,,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Asia,2021,0.6666,,0.526716,,,
Alumina,Oil-Boiler + Elec-Calciner,Russia,2021,0.811969,,0.307916,,,
Alumina,Oil-Boiler + Elec-Calciner,South America,2021,0.490309,,0.115817,,,
Alumina,Oil-Boiler + Gas-Calciner,Africa,2021,0.846924,,0,,,
