product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_co2
Urea,2026,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2026,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2026,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2026,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2026,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2026,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2026,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2026,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2026,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2026,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2026,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2026,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2026,Africa,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,China,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Europe,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,India,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Latin America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Middle East,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,North America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Oceania,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Russia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Rest of Asia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Brazil,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Australia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Namibia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2026,Saudi Arabia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Ammonia,2026,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.040956902649852
Ammonium nitrate,2026,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.040956902649852
Urea,2026,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.040956902649852
Ammonia,2026,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.004123640060362
Ammonium nitrate,2026,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.004123640060362
Urea,2026,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.004123640060362
Ammonia,2026,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0492233338526859
Ammonium nitrate,2026,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0492233338526859
Urea,2026,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0492233338526859
Ammonia,2026,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0036020387188724
Ammonium nitrate,2026,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0036020387188724
Urea,2026,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0036020387188724
Ammonia,2026,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1056317477208744
Ammonium nitrate,2026,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1056317477208744
Urea,2026,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1056317477208744
Ammonia,2026,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0090571017125246
Ammonium nitrate,2026,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0090571017125246
Urea,2026,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0090571017125246
Ammonia,2026,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1311174799586048
Ammonium nitrate,2026,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1311174799586048
Urea,2026,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.1311174799586048
Ammonia,2026,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0011419899968486
Ammonium nitrate,2026,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0011419899968486
Urea,2026,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0011419899968486
Ammonia,2027,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.1472702250883106
Ammonium nitrate,2027,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.1472702250883106
Urea,2027,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.1472702250883106
Ammonia,2027,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0635002923905449
Ammonium nitrate,2027,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0635002923905449
Urea,2027,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0635002923905449
Ammonia,2027,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.109906562914094
Ammonium nitrate,2027,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.109906562914094
Urea,2027,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.109906562914094
Ammonia,2027,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0714780038642729
Ammonium nitrate,2027,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0714780038642729
Urea,2027,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0714780038642729
Ammonia,2027,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0502201027278054
Ammonium nitrate,2027,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0502201027278054
Urea,2027,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0502201027278054
Ammonia,2027,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.1711856971876669
Ammonium nitrate,2027,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.1711856971876669
Urea,2027,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.1711856971876669
Ammonia,2027,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0457162830701791
Ammonium nitrate,2027,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0457162830701791
Urea,2027,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0457162830701791
Ammonia,2027,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.1030048217496201
Ammonium nitrate,2027,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.1030048217496201
Urea,2027,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.1030048217496201
Ammonia,2027,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0387694008006323
Ammonium nitrate,2027,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0387694008006323
Urea,2027,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0387694008006323
Ammonia,2027,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.1261661461546242
Ammonium nitrate,2027,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.1261661461546242
Urea,2027,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.1261661461546242
Ammonia,2027,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonium nitrate,2027,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Urea,2027,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonia,2027,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0006633107533533
Ammonium nitrate,2027,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0006633107533533
Urea,2027,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0006633107533533
Ammonia,2027,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonium nitrate,2027,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Urea,2027,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonia,2027,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonium nitrate,2027,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Urea,2027,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonia,2027,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0013114502625653
Ammonium nitrate,2027,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0013114502625653
Urea,2027,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0013114502625653
Ammonia,2027,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonium nitrate,2027,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Urea,2027,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007370434956722
Ammonia,2027,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0035201742025344
Ammonium nitrate,2027,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0035201742025344
Urea,2027,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0035201742025344
Ammonia,2027,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0088512584917854
Ammonium nitrate,2027,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0088512584917854
Urea,2027,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0088512584917854
Ammonia,2027,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040299209680811
Ammonium nitrate,2027,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040299209680811
Urea,2027,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0040299209680811
Ammonia,2027,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0011160356787385
Ammonium nitrate,2027,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0011160356787385
Urea,2027,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0011160356787385
Ammonia,2027,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2027,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2027,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2027,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
