,product,technology,region,technology_lifetime,wacc,technology_classification,current_trl,expected_maturity,capacity_factor,year
3041,Alumina,Gas-Boiler + Gas-Calciner,Middle East,25,0.06,initial,,2020,,2027
3042,Alumina,Gas-Boiler + Oil-Calciner,Middle East,25,0.06,initial,,2020,,2027
3043,Alumina,Gas-Boiler + H2-Calciner,Middle East,25,0.06,transition,,2030,,2027
3044,Alumina,Oil-Boiler + Elec-Calciner,Middle East,20,0.06,transition,,2030,,2027
3045,Alumina,Oil-Boiler + Gas-Calciner,Middle East,25,0.06,initial,,2020,,2027
3046,Alumina,Oil-Boiler + Oil-Calciner,Middle East,25,0.06,initial,,2020,,2027
3047,Alumina,Oil-Boiler + H2-Calciner,Middle East,25,0.06,transition,,2030,,2027
3048,Alumina,Coal-Boiler + Elec-Calciner,Middle East,20,0.06,transition,,2030,,2027
3049,Alumina,Coal-Boiler + Gas-Calciner,Middle East,25,0.06,initial,,2020,,2027
3050,Alumina,Coal-Boiler + Oil-Calciner,Middle East,25,0.06,initial,,2020,,2027
3051,Alumina,Coal-Boiler + H2-Calciner,Middle East,25,0.06,transition,,2030,,2027
3052,Alumina,Elec-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2027
3053,Alumina,Elec-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2020,,2027
3054,Alumina,Elec-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2020,,2027
3055,Alumina,Elec-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2027
3056,Alumina,H2-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2027
3057,Alumina,H2-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2027,,2027
3058,Alumina,H2-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2027,,2027
3059,Alumina,H2-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2027
3060,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2027
3061,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2027,,2027
3062,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2027,,2027
3063,Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2027
3064,Alumina,Gas-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2027
3065,Alumina,Gas-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2027
3066,Alumina,Gas-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2027
3067,Alumina,Gas-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2027
3068,Alumina,Oil-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2027
3069,Alumina,Oil-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2027
3070,Alumina,Oil-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2027
3071,Alumina,Oil-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2027
3072,Alumina,Coal-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2027
3073,Alumina,Coal-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2027
3074,Alumina,Coal-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2027
3075,Alumina,Coal-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2027
3076,Alumina,Elec-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2027
3077,Alumina,Elec-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2020,,2027
3078,Alumina,Elec-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2020,,2027
3079,Alumina,Elec-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2027
3080,Alumina,H2-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2027
3081,Alumina,H2-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2027,,2027
3082,Alumina,H2-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2027,,2027
3083,Alumina,H2-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2027
3084,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2027
3085,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2027,,2027
3086,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2027,,2027
3087,Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2027
3088,Alumina,Gas-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2027
3089,Alumina,Gas-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2027
3090,Alumina,Gas-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2027
3091,Alumina,Gas-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2027
3092,Alumina,Oil-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2027
3093,Alumina,Oil-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2027
3094,Alumina,Oil-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2027
3095,Alumina,Oil-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2027
3096,Alumina,Coal-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2027
3097,Alumina,Coal-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2027
3098,Alumina,Coal-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2027
3099,Alumina,Coal-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2027
3100,Alumina,Elec-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2027
3101,Alumina,Elec-Boiler + Gas-Calciner,South America,25,0.06,transition,,2020,,2027
3102,Alumina,Elec-Boiler + Oil-Calciner,South America,25,0.06,transition,,2020,,2027
3103,Alumina,Elec-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2027
3104,Alumina,H2-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2027
3105,Alumina,H2-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2027
3106,Alumina,H2-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2027
3107,Alumina,H2-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2027
3108,Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2027
3109,Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2027
3110,Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2027
3111,Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2027
3112,Alumina,Gas-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2027
3113,Alumina,Gas-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2027
3114,Alumina,Gas-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2027
3115,Alumina,Gas-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2027
3116,Alumina,Oil-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2027
3117,Alumina,Oil-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2027
3118,Alumina,Oil-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2027
3119,Alumina,Oil-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2027
3120,Alumina,Coal-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2027
3121,Alumina,Coal-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2027
3122,Alumina,Coal-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2027
3123,Alumina,Coal-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2027
3124,Alumina,Elec-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2027
3125,Alumina,Elec-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2020,,2027
3126,Alumina,Elec-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2020,,2027
3127,Alumina,Elec-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2027
3128,Alumina,H2-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2027
3129,Alumina,H2-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2027
3130,Alumina,H2-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2027
3131,Alumina,H2-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2027
3132,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2027
3133,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2027
3134,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2027
3135,Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2027
3136,Alumina,Decommission,China - North,0,0.06,end-state,,2020,,2027
3137,Alumina,Decommission,China - North West,0,0.06,end-state,,2020,,2027
3138,Alumina,Decommission,China - North East,0,0.06,end-state,,2020,,2027
3139,Alumina,Decommission,China - Central,0,0.06,end-state,,2020,,2027
3140,Alumina,Decommission,China - South,0,0.06,end-state,,2020,,2027
3141,Alumina,Decommission,China - East,0,0.06,end-state,,2020,,2027
3142,Alumina,Decommission,Rest of Asia,0,0.06,end-state,,2020,,2027
3143,Alumina,Decommission,US,0,0.06,end-state,,2020,,2027
3144,Alumina,Decommission,Russia,0,0.06,end-state,,2020,,2027
3145,Alumina,Decommission,Rest of Europe,0,0.06,end-state,,2020,,2027
3146,Alumina,Decommission,Middle East,0,0.06,end-state,,2020,,2027
3147,Alumina,Decommission,Africa,0,0.06,end-state,,2020,,2027
3148,Alumina,Decommission,South America,0,0.06,end-state,,2020,,2027
3149,Alumina,Decommission,Oceania,0,0.06,end-state,,2020,,2027
3150,Alumina,Gas-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2027
3151,Alumina,Gas-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2027
3152,Alumina,Gas-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2027
3153,Alumina,Gas-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2027
3154,Alumina,Oil-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2027
3155,Alumina,Oil-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2027
3156,Alumina,Oil-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2027
3157,Alumina,Oil-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2027
3158,Alumina,Coal-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2027
3159,Alumina,Coal-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2027
3160,Alumina,Coal-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2027
3161,Alumina,Coal-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2027
3162,Alumina,Elec-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2027
3163,Alumina,Elec-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2020,,2027
3164,Alumina,Elec-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2020,,2027
3165,Alumina,Elec-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2027
3166,Alumina,H2-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2027
3167,Alumina,H2-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2027,,2027
3168,Alumina,H2-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2027,,2027
3169,Alumina,H2-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2027
3170,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2027
3171,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2027,,2027
3172,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2027,,2027
3173,Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2027
3174,Alumina,Decommission,Canada,0,0.06,end-state,,2020,,2027
3175,Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2027
3176,Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2027
3177,Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2027
3178,Alumina,Gas-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2027
3179,Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2027
3180,Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2027
3181,Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2027
3182,Alumina,Oil-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2027
3183,Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2027
3184,Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2027
3185,Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2027
3186,Alumina,Coal-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2027
3187,Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2027
3188,Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2020,,2027
3189,Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2020,,2027
3190,Alumina,Elec-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2027
3191,Alumina,H2-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2027
3192,Alumina,H2-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2027,,2027
3193,Alumina,H2-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2027,,2027
3194,Alumina,H2-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2027
3195,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2027
3196,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2027,,2027
3197,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2027,,2027
3198,Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2027
3199,Alumina,Decommission,Scandinavia,0,0.06,end-state,,2020,,2027
3200,Alumina,Gas-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2028
3201,Alumina,Gas-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2028
3202,Alumina,Gas-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2028
3203,Alumina,Gas-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2028
3204,Alumina,Oil-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2028
3205,Alumina,Oil-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2028
3206,Alumina,Oil-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2028
3207,Alumina,Oil-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2028
3208,Alumina,Coal-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2028
3209,Alumina,Coal-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2028
3210,Alumina,Coal-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2028
3211,Alumina,Coal-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2028
3212,Alumina,Elec-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2028
3213,Alumina,Elec-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2020,,2028
3214,Alumina,Elec-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2020,,2028
3215,Alumina,Elec-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2028
3216,Alumina,H2-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2028
3217,Alumina,H2-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2027,,2028
3218,Alumina,H2-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2027,,2028
3219,Alumina,H2-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2028
3220,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2028
3221,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2027,,2028
3222,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2027,,2028
3223,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2028
3224,Alumina,Gas-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2028
3225,Alumina,Gas-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2028
3226,Alumina,Gas-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2028
3227,Alumina,Gas-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2028
3228,Alumina,Oil-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2028
3229,Alumina,Oil-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2028
3230,Alumina,Oil-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2028
3231,Alumina,Oil-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2028
3232,Alumina,Coal-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2028
3233,Alumina,Coal-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2028
3234,Alumina,Coal-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2028
3235,Alumina,Coal-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2028
3236,Alumina,Elec-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2028
3237,Alumina,Elec-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2020,,2028
3238,Alumina,Elec-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2020,,2028
3239,Alumina,Elec-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2028
3240,Alumina,H2-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2028
3241,Alumina,H2-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2027,,2028
3242,Alumina,H2-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2027,,2028
3243,Alumina,H2-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2028
3244,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2028
3245,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2027,,2028
3246,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2027,,2028
3247,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2028
3248,Alumina,Gas-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2028
3249,Alumina,Gas-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2028
3250,Alumina,Gas-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2028
3251,Alumina,Gas-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2028
3252,Alumina,Oil-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2028
3253,Alumina,Oil-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2028
3254,Alumina,Oil-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2028
3255,Alumina,Oil-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2028
3256,Alumina,Coal-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2028
3257,Alumina,Coal-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2028
3258,Alumina,Coal-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2028
3259,Alumina,Coal-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2028
3260,Alumina,Elec-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2028
3261,Alumina,Elec-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2020,,2028
3262,Alumina,Elec-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2020,,2028
3263,Alumina,Elec-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2028
3264,Alumina,H2-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2028
3265,Alumina,H2-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2027,,2028
3266,Alumina,H2-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2027,,2028
3267,Alumina,H2-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2028
3268,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2028
3269,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2027,,2028
3270,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2027,,2028
3271,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2028
3272,Alumina,Gas-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2028
3273,Alumina,Gas-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2028
3274,Alumina,Gas-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2028
3275,Alumina,Gas-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2028
3276,Alumina,Oil-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2028
3277,Alumina,Oil-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2028
3278,Alumina,Oil-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2028
3279,Alumina,Oil-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2028
3280,Alumina,Coal-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2028
3281,Alumina,Coal-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2028
3282,Alumina,Coal-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2028
3283,Alumina,Coal-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2028
3284,Alumina,Elec-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2028
3285,Alumina,Elec-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2020,,2028
3286,Alumina,Elec-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2020,,2028
3287,Alumina,Elec-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2028
3288,Alumina,H2-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2028
3289,Alumina,H2-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2028
3290,Alumina,H2-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2028
3291,Alumina,H2-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2028
3292,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2028
