product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_ch4
Urea,2030,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005861631555567104
Ammonia,2030,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026461766030217706
Ammonium nitrate,2030,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026461766030217706
Urea,2030,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026461766030217706
Ammonia,2030,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonium nitrate,2030,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Urea,2030,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonia,2030,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005861631555567104
Ammonium nitrate,2030,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005861631555567104
Urea,2030,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005861631555567104
Ammonia,2030,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonium nitrate,2030,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Urea,2030,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonia,2030,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005975400793080407
Ammonium nitrate,2030,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005975400793080407
Urea,2030,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005975400793080407
Ammonia,2030,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonium nitrate,2030,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Urea,2030,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonia,2030,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013545232157684845
Ammonium nitrate,2030,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013545232157684845
Urea,2030,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013545232157684845
Ammonia,2030,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonium nitrate,2030,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Urea,2030,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00027200000000000005
Ammonia,2030,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026461766030217706
Ammonium nitrate,2030,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026461766030217706
Urea,2030,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026461766030217706
Ammonia,2031,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonium nitrate,2031,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Urea,2031,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonia,2031,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003018876876380181
Ammonium nitrate,2031,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003018876876380181
Urea,2031,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003018876876380181
Ammonia,2031,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonium nitrate,2031,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Urea,2031,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonia,2031,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonium nitrate,2031,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Urea,2031,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonia,2031,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003219230982953503
Ammonium nitrate,2031,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003219230982953503
Urea,2031,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0003219230982953503
Ammonia,2031,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonium nitrate,2031,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Urea,2031,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002560702081394169
Ammonia,2031,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005863362028210149
Ammonium nitrate,2031,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005863362028210149
Urea,2031,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005863362028210149
Ammonia,2031,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013291259054728252
Ammonium nitrate,2031,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013291259054728252
Urea,2031,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013291259054728252
Ammonia,2031,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000575172596390022
Ammonium nitrate,2031,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000575172596390022
Urea,2031,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000575172596390022
Ammonia,2031,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025965607917151123
Ammonium nitrate,2031,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025965607917151123
Urea,2031,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025965607917151123
Ammonia,2031,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000575172596390022
Ammonium nitrate,2031,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000575172596390022
Urea,2031,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.000575172596390022
Ammonia,2031,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005863362028210149
Ammonium nitrate,2031,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005863362028210149
Urea,2031,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005863362028210149
Ammonia,2031,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013291259054728252
Ammonium nitrate,2031,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013291259054728252
Urea,2031,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013291259054728252
Ammonia,2031,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonium nitrate,2031,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Urea,2031,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002669
Ammonia,2031,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025965607917151123
Ammonium nitrate,2031,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025965607917151123
Urea,2031,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025965607917151123
Ammonia,2032,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonium nitrate,2032,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Urea,2032,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonia,2032,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029611913309716433
Ammonium nitrate,2032,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029611913309716433
Urea,2032,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029611913309716433
Ammonia,2032,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonium nitrate,2032,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Urea,2032,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonia,2032,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonium nitrate,2032,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Urea,2032,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonia,2032,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00031577170151263667
Ammonium nitrate,2032,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00031577170151263667
Urea,2032,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00031577170151263667
Ammonia,2032,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonium nitrate,2032,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Urea,2032,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025117714683738985
Ammonia,2032,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005751323263339891
Ammonium nitrate,2032,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005751323263339891
Urea,2032,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005751323263339891
Ammonia,2032,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013037285951771663
Ammonium nitrate,2032,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013037285951771663
Urea,2032,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013037285951771663
Ammonia,2032,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005641820372233338
Ammonium nitrate,2032,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005641820372233338
Urea,2032,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005641820372233338
Ammonia,2032,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002546944980408454
Ammonium nitrate,2032,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002546944980408454
Urea,2032,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002546944980408454
Ammonia,2032,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005641820372233338
Ammonium nitrate,2032,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005641820372233338
Urea,2032,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005641820372233338
Ammonia,2032,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005751323263339891
Ammonium nitrate,2032,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005751323263339891
Urea,2032,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005751323263339891
Ammonia,2032,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013037285951771663
Ammonium nitrate,2032,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013037285951771663
Urea,2032,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0013037285951771663
Ammonia,2032,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonium nitrate,2032,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Urea,2032,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002618
Ammonia,2032,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002546944980408454
Ammonium nitrate,2032,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002546944980408454
Urea,2032,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002546944980408454
Ammonia,2033,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonium nitrate,2033,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Urea,2033,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonia,2033,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029035057855631043
Ammonium nitrate,2033,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029035057855631043
Urea,2033,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00029035057855631043
Ammonia,2033,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonium nitrate,2033,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Urea,2033,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonia,2033,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonium nitrate,2033,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Urea,2033,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonia,2033,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030962030472992297
Ammonium nitrate,2033,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030962030472992297
Urea,2033,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00030962030472992297
Ammonia,2033,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonium nitrate,2033,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Urea,2033,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024628408553536274
Ammonia,2033,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005639284498469634
Ammonium nitrate,2033,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005639284498469634
Urea,2033,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005639284498469634
Ammonia,2033,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0012783312848815072
Ammonium nitrate,2033,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0012783312848815072
Urea,2033,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0012783312848815072
Ammonia,2033,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005531914780566455
Ammonium nitrate,2033,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005531914780566455
Urea,2033,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005531914780566455
Ammonia,2033,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002497329169101796
Ammonium nitrate,2033,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002497329169101796
Urea,2033,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002497329169101796
Ammonia,2033,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005531914780566455
Ammonium nitrate,2033,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005531914780566455
Urea,2033,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005531914780566455
Ammonia,2033,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005639284498469634
Ammonium nitrate,2033,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005639284498469634
Urea,2033,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005639284498469634
Ammonia,2033,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0012783312848815072
Ammonium nitrate,2033,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0012783312848815072
Urea,2033,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0012783312848815072
Ammonia,2033,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonium nitrate,2033,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Urea,2033,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002567
Ammonia,2033,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002497329169101796
Ammonium nitrate,2033,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002497329169101796
Urea,2033,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002497329169101796
Ammonia,2034,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Ammonium nitrate,2034,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Urea,2034,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Ammonia,2034,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Ammonium nitrate,2034,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Urea,2034,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Ammonia,2034,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
Ammonium nitrate,2034,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002516
