product,year,region,name,emissivity_type,scenario,scope,unit,emission_factor_n2o
Ammonium nitrate,2022,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2022,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2022,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2022,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2022,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2022,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2022,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2022,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2022,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2022,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2022,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2022,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2022,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2022,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2022,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2022,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2022,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2022,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2022,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2022,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2022,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2022,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2022,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2022,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2022,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2022,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2022,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2022,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2023,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2023,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2023,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2023,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2023,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2023,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2023,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2023,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2023,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2023,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2023,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2023,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2023,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2023,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2023,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2023,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2023,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2023,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2023,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2023,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2023,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2023,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2023,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2023,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2023,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2023,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2023,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2023,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2023,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2023,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2023,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2023,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2023,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2023,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2023,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2023,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2023,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2023,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2023,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2023,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2023,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2023,North America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2023,Latin America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2023,Africa,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2023,Middle East,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2023,Rest of Asia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2023,India,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2023,Oceania,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonium nitrate,2023,Russia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2023,Europe,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042755681470621
Ammonia,2023,China,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2023,North America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2023,Latin America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2023,Africa,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2023,Middle East,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2023,Rest of Asia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2023,India,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2023,Oceania,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2023,Russia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2023,Europe,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0042755681470621
Ammonium nitrate,2023,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2023,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2023,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2023,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2023,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2023,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2023,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2023,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2023,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2023,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2023,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2023,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2023,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2023,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2023,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2023,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2023,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2023,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2023,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2023,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2023,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2023,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2023,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2023,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2023,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2023,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2024,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2024,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2024,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2024,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2024,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2024,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2024,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2024,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2024,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2024,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2024,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2024,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2024,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2024,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2024,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2024,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2024,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2024,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2024,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2024,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2024,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2024,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2024,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2024,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2024,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2024,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2024,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2024,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2024,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2024,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2024,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2024,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2024,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2024,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2024,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2024,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2024,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2024,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2024,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2024,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2024,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2024,North America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2024,Latin America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2024,Africa,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2024,Middle East,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2024,Rest of Asia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2024,India,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2024,Oceania,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonium nitrate,2024,Russia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2024,Europe,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042755681470621
Ammonia,2024,China,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2024,North America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2024,Latin America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2024,Africa,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2024,Middle East,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2024,Rest of Asia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2024,India,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2024,Oceania,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2024,Russia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2024,Europe,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0042755681470621
Ammonium nitrate,2024,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2024,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2024,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2024,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2024,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2024,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2024,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2024,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2024,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2024,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2024,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2024,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2024,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2024,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2024,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2024,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2024,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2024,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2024,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2024,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2024,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2024,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2024,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2024,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2024,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2024,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2025,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2025,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2025,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2025,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2025,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2025,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2025,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2025,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2025,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2025,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2025,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2025,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2025,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2025,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2025,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2025,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2025,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2025,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2025,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2025,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2025,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2025,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2025,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2025,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2025,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2025,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2025,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2025,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2025,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2025,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2025,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2025,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2025,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2025,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2025,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2025,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2025,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2025,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2025,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2025,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2025,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
