product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_ch4
Ammonia,2039,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonium nitrate,2039,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Urea,2039,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonia,2039,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonium nitrate,2039,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Urea,2039,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonia,2039,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonium nitrate,2039,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Urea,2039,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonia,2039,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002557392513111
Ammonium nitrate,2039,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002557392513111
Urea,2039,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002557392513111
Ammonia,2039,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonium nitrate,2039,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Urea,2039,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonia,2039,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonium nitrate,2039,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Urea,2039,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonia,2039,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002727119240336
Ammonium nitrate,2039,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002727119240336
Urea,2039,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002727119240336
Ammonia,2039,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonium nitrate,2039,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Urea,2039,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002169257177232
Ammonia,2039,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004967051909248
Ammonium nitrate,2039,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004967051909248
Urea,2039,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004967051909248
Ammonia,2039,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011259474231075
Ammonium nitrate,2039,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011259474231075
Urea,2039,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011259474231075
Ammonia,2039,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004872481230565
Ammonium nitrate,2039,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004872481230565
Urea,2039,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004872481230565
Ammonia,2039,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002199634301261
Ammonium nitrate,2039,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002199634301261
Urea,2039,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002199634301261
Ammonia,2039,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonium nitrate,2039,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Urea,2039,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonia,2039,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004872481230565
Ammonium nitrate,2039,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004872481230565
Urea,2039,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004872481230565
Ammonia,2039,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonium nitrate,2039,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Urea,2039,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonia,2039,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004967051909248
Ammonium nitrate,2039,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004967051909248
Urea,2039,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004967051909248
Ammonia,2039,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonium nitrate,2039,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Urea,2039,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonia,2039,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011259474231075
Ammonium nitrate,2039,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011259474231075
Urea,2039,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011259474231075
Ammonia,2039,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonium nitrate,2039,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Urea,2039,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002261
Ammonia,2039,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002199634301261
Ammonium nitrate,2039,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002199634301261
Urea,2039,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002199634301261
Ammonia,2040,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonium nitrate,2040,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Urea,2040,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonia,2040,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002499706967703
Ammonium nitrate,2040,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002499706967703
Urea,2040,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002499706967703
Ammonia,2040,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonium nitrate,2040,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Urea,2040,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonia,2040,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonium nitrate,2040,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Urea,2040,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonia,2040,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002665605272509
Ammonium nitrate,2040,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002665605272509
Urea,2040,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002665605272509
Ammonia,2040,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonium nitrate,2040,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Urea,2040,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002120326564211
Ammonia,2040,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004855013144377
Ammonium nitrate,2040,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004855013144377
Urea,2040,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004855013144377
Ammonia,2040,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011005501128118
Ammonium nitrate,2040,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011005501128118
Urea,2040,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011005501128118
Ammonia,2040,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004762575638898
Ammonium nitrate,2040,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004762575638898
Urea,2040,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004762575638898
Ammonia,2040,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002150018489955
Ammonium nitrate,2040,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002150018489955
Urea,2040,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002150018489955
Ammonia,2040,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004762575638898
Ammonium nitrate,2040,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004762575638898
Urea,2040,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004762575638898
Ammonia,2040,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004855013144377
Ammonium nitrate,2040,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004855013144377
Urea,2040,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004855013144377
Ammonia,2040,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011005501128118
Ammonium nitrate,2040,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011005501128118
Urea,2040,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0011005501128118
Ammonia,2040,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonium nitrate,2040,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Urea,2040,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.000221
Ammonia,2040,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002150018489955
Ammonium nitrate,2040,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002150018489955
Urea,2040,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002150018489955
Ammonia,2041,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonium nitrate,2041,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Urea,2041,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonia,2041,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002442021422294
Ammonium nitrate,2041,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002442021422294
Urea,2041,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002442021422294
Ammonia,2041,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonium nitrate,2041,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Urea,2041,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonia,2041,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonium nitrate,2041,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Urea,2041,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonia,2041,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002604091304682
Ammonium nitrate,2041,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002604091304682
Urea,2041,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002604091304682
Ammonia,2041,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonium nitrate,2041,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Urea,2041,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002071395951191
Ammonia,2041,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004742974379507
Ammonium nitrate,2041,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004742974379507
Urea,2041,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004742974379507
Ammonia,2041,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010751528025162
Ammonium nitrate,2041,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010751528025162
Urea,2041,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010751528025162
Ammonia,2041,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004652670047231
Ammonium nitrate,2041,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004652670047231
Urea,2041,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004652670047231
Ammonia,2041,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002100402678648
Ammonium nitrate,2041,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002100402678648
Urea,2041,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002100402678648
Ammonia,2041,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004652670047231
Ammonium nitrate,2041,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004652670047231
Urea,2041,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004652670047231
Ammonia,2041,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004742974379507
Ammonium nitrate,2041,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004742974379507
Urea,2041,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004742974379507
Ammonia,2041,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010751528025162
Ammonium nitrate,2041,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010751528025162
Urea,2041,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010751528025162
Ammonia,2041,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonium nitrate,2041,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Urea,2041,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002159
Ammonia,2041,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002100402678648
Ammonium nitrate,2041,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002100402678648
Urea,2041,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002100402678648
Ammonia,2042,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonium nitrate,2042,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Urea,2042,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonia,2042,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002384335876886
Ammonium nitrate,2042,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002384335876886
Urea,2042,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002384335876886
Ammonia,2042,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonium nitrate,2042,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Urea,2042,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonia,2042,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonium nitrate,2042,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Urea,2042,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonia,2042,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002542577336854
Ammonium nitrate,2042,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002542577336854
Urea,2042,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002542577336854
Ammonia,2042,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonium nitrate,2042,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Urea,2042,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002022465338171
Ammonia,2042,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004630935614637
Ammonium nitrate,2042,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004630935614637
Urea,2042,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004630935614637
Ammonia,2042,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010497554922205
Ammonium nitrate,2042,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010497554922205
Urea,2042,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0010497554922205
Ammonia,2042,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004542764455564
Ammonium nitrate,2042,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004542764455564
Urea,2042,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004542764455564
Ammonia,2042,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002050786867341
Ammonium nitrate,2042,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002050786867341
Urea,2042,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002050786867341
Ammonia,2042,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonium nitrate,2042,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Urea,2042,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002108
Ammonia,2042,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0004542764455564
