,Unnamed: 0,product,technology_origin,region,switch_type,technology_destination,year,tco,lcox,switch_capex,salvage_value,marginal cost,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,brownfield_bau_score,brownfield_bau_score_binned,rank
584,584,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,185.63374321544003,301.1358732,80.0,0.0,0.0,0.5074245,0.0,0.103113,0.0,0.7176293602753178,1.6105375,0.9722764732877797,0.7176293602753178,7,456.0
586,586,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,180.52497991544004,290.7556057,80.0,0.0,0.0,0.5074245,0.002399294,0.1103489999999999,0.0,0.7373364797513655,1.620172794,0.9674146968620391,0.7373364797513655,7,343.0
588,588,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,180.52497991544004,290.7556057,80.0,0.0,0.0,0.5074245,0.002399294,0.0515565,0.0,0.7373364797513655,1.5613802940000001,0.997080215164891,0.7373364797513655,7,343.0
590,590,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,150.20174001544004,229.1431708,80.0,0.0,0.0,0.5074245,0.002399294,0.0479384999999999,0.0,0.8543087637501489,1.5577622939999998,0.9989057855219897,0.8543087637501489,9,215.5
592,592,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,139.84321521544004,208.0961476,80.0,0.0,0.0,0.5074245,0.000309452,0.1383885,0.0,0.8942669050539757,1.646122452,0.9543210190229992,0.8942669050539757,9,154.0
594,594,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,150.20174001544004,229.1431708,80.0,0.0,0.0,0.5074245,0.002399294,0.1103489999999999,0.0,0.8543087637501489,1.620172794,0.9674146968620391,0.8543087637501489,9,215.5
596,596,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,173.49109651544003,276.4637726,80.0,0.0,0.0,0.5074245,0.002818462,0.1103489999999999,0.0,0.7644697745243667,1.6205919619999998,0.9672031930822037,0.7644697745243667,8,271.0
598,598,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2049,153.97558661544002,236.8110809,80.0,0.0,0.0,0.5074245,0.0,0.1049219999999999,0.0,0.8397511024409086,1.6123465,0.9713636881092305,0.8397511024409086,9,227.0
600,600,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,180.51407671544004,290.733452,80.0,0.0,0.0,0.5074245,0.000230729,0.0786914999999999,0.0,0.7373785389841884,1.5863467289999997,0.9844826519646621,0.7373785389841884,7,340.0
602,602,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,188.13886381544003,306.2259159,80.0,0.0,0.0,0.5074245,0.000119156,0.1221074999999999,0.0,0.7079658256648752,1.629651156,0.9626321051812624,0.7079658256648752,7,506.0
604,604,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,185.57575891544005,301.0180575,80.0,0.0,0.0,0.5074245,0.0,0.103113,0.0,0.7178530354508411,1.6105375,0.9722764732877797,0.7178530354508411,7,454.0
606,606,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,180.51407671544004,290.733452,80.0,0.0,0.0,0.5074245,0.000230729,0.1103489999999999,0.0,0.7373785389841884,1.6180042289999998,0.9685089113400495,0.7373785389841884,7,340.0
608,608,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,180.51407671544004,290.733452,80.0,0.0,0.0,0.5074245,0.000230729,0.0515565,0.0,0.7373785389841884,1.5592117289999998,0.9981744296429015,0.7373785389841884,7,340.0
610,610,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,150.21405801544003,229.1681992,80.0,0.0,0.0,0.5074245,0.000230729,0.0479384999999999,0.0,0.8542612469083124,1.555593729,1.0,0.8542612469083124,9,217.5
612,612,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,139.84753481544004,208.1049244,80.0,0.0,0.0,0.5074245,1.45e-05,0.1383885,0.0,0.8942502421419772,1.6458275,0.9544698458964007,0.8942502421419772,9,155.0
614,614,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,150.21405801544003,229.1681992,80.0,0.0,0.0,0.5074245,0.000230729,0.1103489999999999,0.0,0.8542612469083124,1.6180042289999998,0.9685089113400495,0.8542612469083124,9,217.5
616,616,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,173.46515441544005,276.4110621,80.0,0.0,0.0,0.5074245,0.000119156,0.1103489999999999,0.0,0.7645698465054191,1.617892656,0.9685652088418328,0.7645698465054191,8,270.0
618,618,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_renovation,Electrolyser + SMR + ammonia synthesis,2050,153.97122851544003,236.8022259,80.0,0.0,0.0,0.5074245,0.0,0.1049219999999999,0.0,0.8397679138671472,1.6123465,0.9713636881092305,0.8397679138671472,9,226.0
620,620,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.95228,0.101074424,0.30276,0.0,0.13265018667879802,3.3561144240000003,0.09149330897331531,0.13265018667879802,2,1525.5
621,621,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.13265018667879802,2.668924,0.4382358373692272,0.13265018667879802,2,1525.5
623,623,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,278.7303974,566.3398271,1084.678404,0.0,0.0,1.95228,0.091303984,0.4698,0.0,0.35850783142401366,3.513383984,0.012138237992127654,0.35850783142401366,4,1268.5
624,624,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,278.7303974,566.3398271,1084.678404,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.35850783142401366,2.792548,0.37585764228189844,0.35850783142401366,4,1268.5
626,626,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,371.6679601,755.1755037,1726.299207,0.0,0.0,1.95228,0.03273587,0.39672,0.0,0.0,3.38173587,0.07856524033771506,0.0,1,1548.5
627,627,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,371.6679601,755.1755037,1726.299207,0.0,0.0,1.4448555,0.0,0.293607,0.0,0.0,2.7384625,0.4031481026326049,0.0,1,1548.5
629,629,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.95228,0.101074424,0.42456,0.0,0.13265018667879802,3.477914424,0.03003546776419208,0.13265018667879802,2,1525.5
630,630,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.13265018667879802,2.7590665000000003,0.39275173678471653,0.13265018667879802,2,1525.5
632,632,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.95228,0.101074424,0.19836,0.0,0.13265018667879802,3.251714424,0.14417145858113523,0.13265018667879802,2,1525.5
633,633,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.4448555,0.0,0.1468035,0.0,0.13265018667879802,2.591659,0.47722220929880776,0.13265018667879802,2,1525.5
635,635,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.95228,0.101074424,0.18444,0.0,0.13265018667879802,3.237794424,0.151195211862178,0.13265018667879802,2,1525.5
636,636,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.4448555,0.0,0.1365015,0.0,0.13265018667879802,2.581357,0.4824203922227517,0.13265018667879802,2,1525.5
638,638,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,250.7083504,509.4030832,1726.299207,0.0,0.0,1.95228,0.052720107,0.53244,0.0,0.4666032345115728,3.537440107,0.0,0.4666032345115728,5,978.5
639,639,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,250.7083504,509.4030832,1726.299207,0.0,0.0,1.4448555,0.0,0.3940515,0.0,0.4666032345115728,2.838907,0.3524658191241502,0.4666032345115728,5,978.5
641,641,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.95228,0.101074424,0.42456,0.0,0.13265018667879802,3.477914424,0.03003546776419208,0.13265018667879802,2,1525.5
642,642,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,337.2804685,685.3050978,1726.299207,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.13265018667879802,2.7590665000000003,0.39275173678471653,0.13265018667879802,2,1525.5
644,644,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,302.899872,615.4487015,1726.299207,0.0,0.0,1.95228,0.091303984,0.42456,0.0,0.2652737754215554,3.468143984,0.03496543615551617,0.2652737754215554,3,1380.5
645,645,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,302.899872,615.4487015,1726.299207,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.2652737754215554,2.7590665000000003,0.39275173678471653,0.2652737754215554,3,1380.5
647,647,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,371.6679601,755.1755037,1726.299207,0.0,0.0,1.95228,0.03273587,0.40368,0.0,0.0,3.38869587,0.07505336369719384,0.0,1,1548.5
648,648,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2020,371.6679601,755.1755037,1726.299207,0.0,0.0,1.4448555,0.0,0.298758,0.0,0.0,2.7436135000000004,0.4005490111706326,0.0,1,1548.5
650,650,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.95228,0.095327185,0.30276,0.0,0.1685702728534193,3.350367185,0.09439325069624549,0.1685702728534193,2,1507.5
651,651,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.1685702728534193,2.668924,0.4382358373692272,0.1685702728534193,2,1507.5
653,653,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,274.3706875,557.4815276,1050.01613,0.0,0.0,1.95228,0.087584113,0.4698,0.0,0.3753254678723904,3.5096641130000004,0.014015210416071788,0.3753254678723904,4,1214.5
654,654,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,274.3706875,557.4815276,1050.01613,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.3753254678723904,2.792548,0.37585764228189844,0.3753254678723904,4,1214.5
656,656,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,361.9060873,735.3407912,1557.770908,0.0,0.0,1.95228,0.030770092,0.39672,0.0,0.03765654861707557,3.3797700920000002,0.0795571325559119,0.03765654861707557,1,1544.5
657,657,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,361.9060873,735.3407912,1557.770908,0.0,0.0,1.4448555,0.0,0.293607,0.0,0.03765654861707557,2.7384625,0.4031481026326049,0.03765654861707557,1,1544.5
659,659,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.95228,0.095327185,0.42456,0.0,0.1685702728534193,3.472167185,0.03293540948712226,0.1685702728534193,2,1507.5
660,660,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.1685702728534193,2.7590665000000003,0.39275173678471653,0.1685702728534193,2,1507.5
662,662,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.95228,0.095327185,0.19836,0.0,0.1685702728534193,3.245967185,0.1470714003040654,0.1685702728534193,2,1507.5
663,663,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.4448555,0.0,0.1468035,0.0,0.1685702728534193,2.591659,0.47722220929880776,0.1685702728534193,2,1507.5
665,665,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.95228,0.095327185,0.18444,0.0,0.1685702728534193,3.232047185,0.15409515358510806,0.1685702728534193,2,1507.5
666,666,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.4448555,0.0,0.1365015,0.0,0.1685702728534193,2.581357,0.4824203922227517,0.1685702728534193,2,1507.5
668,668,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,240.7914585,489.2533941,1557.770908,0.0,0.0,1.95228,0.048790155,0.53244,0.0,0.5048577712806479,3.533510155,0.0019829750901106946,0.5048577712806479,5,872.5
669,669,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,240.7914585,489.2533941,1557.770908,0.0,0.0,1.4448555,0.0,0.3940515,0.0,0.5048577712806479,2.838907,0.3524658191241502,0.5048577712806479,5,872.5
671,671,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.95228,0.095327185,0.42456,0.0,0.1685702728534193,3.472167185,0.03293540948712226,0.1685702728534193,2,1507.5
672,672,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,327.9687465,666.3850263,1557.770908,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.1685702728534193,2.7590665000000003,0.39275173678471653,0.1685702728534193,2,1507.5
674,674,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,293.4890844,596.3273432,1557.770908,0.0,0.0,1.95228,0.087584113,0.42456,0.0,0.3015760084095095,3.464424113,0.03684240857946053,0.3015760084095095,3,1322.5
675,675,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,293.4890844,596.3273432,1557.770908,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.3015760084095095,2.7590665000000003,0.39275173678471653,0.3015760084095095,3,1322.5
677,677,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,361.9060873,735.3407912,1557.770908,0.0,0.0,1.95228,0.030770092,0.40368,0.0,0.03765654861707557,3.386730092,0.07604525591539069,0.03765654861707557,1,1544.5
678,678,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2021,361.9060873,735.3407912,1557.770908,0.0,0.0,1.4448555,0.0,0.298758,0.0,0.03765654861707557,2.7436135000000004,0.4005490111706326,0.03765654861707557,1,1544.5
680,680,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,319.8047673,649.7970021,1419.867219,0.0,0.0,1.95228,0.089579946,0.30276,0.0,0.20006292656363722,3.3446199460000003,0.09729319241917533,0.20006292656363722,2,1489.5
681,681,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,319.8047673,649.7970021,1419.867219,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.20006292656363722,2.668924,0.4382358373692272,0.20006292656363722,2,1489.5
683,683,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,270.1070199,548.818372,1019.379175,0.0,0.0,1.95228,0.083864241,0.4698,0.0,0.3917726199256777,3.505944241,0.0158921833445963,0.3917726199256777,4,1059.5
684,684,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,270.1070199,548.818372,1019.379175,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.3917726199256777,2.792548,0.37585764228189844,0.3917726199256777,4,1059.5
686,686,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,353.472673,718.2053138,1419.867219,0.0,0.0,1.95228,0.028804313,0.39672,0.0,0.07018855165607163,3.377804313,0.0805490252786889,0.07018855165607163,1,1540.5
687,687,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,353.472673,718.2053138,1419.867219,0.0,0.0,1.4448555,0.0,0.293607,0.0,0.07018855165607163,2.7384625,0.4031481026326049,0.07018855165607163,1,1540.5
689,689,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,319.8047673,649.7970021,1419.867219,0.0,0.0,1.95228,0.089579946,0.42456,0.0,0.20006292656363722,3.4664199460000003,0.03583535121005221,0.20006292656363722,2,1489.5
690,690,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,319.8047673,649.7970021,1419.867219,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.20006292656363722,2.7590665000000003,0.39275173678471653,0.20006292656363722,2,1489.5
692,692,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,319.8047673,649.7970021,1419.867219,0.0,0.0,1.95228,0.089579946,0.19836,0.0,0.20006292656363722,3.2402199460000003,0.14997134202699525,0.20006292656363722,2,1489.5
693,693,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2022,319.8047673,649.7970021,1419.867219,0.0,0.0,1.4448555,0.0,0.1468035,0.0,0.20006292656363722,2.591659,0.47722220929880776,0.20006292656363722,2,1489.5
